Customer_ID,Age,Gender,Marital_Status,Occupation,Region,Account_Type,Annual_Income,Account_Tenure,Engagement_Score,Credit_Limit,Products_Held,Total_Investment_Value,Avg_Monthly_Balance,Online_Banking_Score,Complaints_Filed,Overdue_Count,Feedback_Score,Dormancy_Period,Churn
241,22,Male,Single,Salaried,North,Savings,37215,6,83.54,82258,3,81733,30295,95.15,0,3,10.0,5,No
242,42,Female,Married,Student,West,Savings,55890,12,69.02,51161,2,140039,39945,60.23,1,2,8.44,3,No
243,41,Female,Married,Retired,North,Current,81063,20,79.83,65632,4,241675,54547,73.94,3,4,9.86,5,No
244,52,Male,Other,Retired,North,Savings,100654,6,38.12,110586,2,112513,25031,49.62,3,2,9.99,15,Yes
245,39,Male,Married,Student,North,Savings,29138,17,50.82,58653,3,191509,45909,48.51,2,3,9.33,2,Yes
246,38,Female,Married,Self-Employed,South,Savings,48986,5,46.04,51679,1,54695,23830,46.69,2,2,10.0,3,Yes
247,39,Female,Single,Unemployed,East,Savings,45027,18,79.83,78773,3,210801,51033,77.29,1,2,10.0,1,No
248,21,Female,Married,Self-Employed,South,Current,40457,27,23.35,27034,3,301195,64356,19.03,3,2,8.23,20,No
249,35,Male,Married,Unemployed,South,Savings,172693,8,37.34,108915,3,129065,33999,37.24,4,2,7.57,17,Yes
250,44,Male,Single,Salaried,South,Current,76342,9,70.15,66549,2,112550,35635,82.02,2,3,7.33,1,No
251,20,Female,Married,Unemployed,East,Premium,28098,25,25.88,61750,5,273809,55628,33.78,3,2,7.06,7,Yes
252,43,Male,Single,Salaried,South,Savings,103851,3,70.46,88550,1,72060,22153,65.85,2,2,10.0,2,No
253,18,Female,Single,Retired,East,Savings,213906,20,53.72,143893,5,232291,59919,71.9,3,2,6.11,5,No
254,33,Female,Single,Retired,North,Savings,111243,29,11.68,110921,7,328164,67999,0.0,6,3,5.07,14,Yes
255,18,Female,Single,Business,South,Current,24061,27,86.57,101872,5,291119,70995,88.21,1,4,10.0,2,No
256,30,Female,Married,Unemployed,North,Current,44777,20,25.27,35081,3,252448,48916,19.04,3,4,8.22,13,No
257,26,Male,Single,Student,North,Current,128046,11,76.24,111917,4,153793,41693,84.78,2,3,5.53,4,No
258,28,Female,Other,Retired,East,Savings,39159,12,84.92,35531,2,152891,36769,77.91,1,2,9.36,3,No
259,36,Male,Married,Student,East,Savings,78142,29,71.16,78457,7,293672,74859,66.0,1,2,10.0,2,No
260,42,Female,Single,Salaried,North,Savings,95299,17,84.52,118104,3,212051,51680,91.12,0,2,10.0,3,No
261,40,Male,Married,Student,Central,Savings,34332,12,34.63,81460,5,165953,34955,16.7,4,3,7.53,15,Yes
262,44,Male,Single,Student,West,Premium,57773,19,49.61,73819,3,229538,53246,60.31,2,2,9.16,1,Yes
263,51,Female,Single,Student,South,Savings,8563,22,89.56,25763,3,221635,59527,100.0,0,3,10.0,3,No
264,18,Female,Married,Student,West,Savings,32382,26,94.71,66221,4,268937,63759,100.0,0,2,10.0,3,No
265,18,Male,Single,Self-Employed,Central,Savings,51454,27,100.0,75658,5,324353,72183,100.0,0,2,10.0,0,No
266,23,Female,Single,Student,West,Savings,28320,17,53.89,75156,3,212791,47683,68.58,4,2,10.0,1,No
267,26,Female,Single,Self-Employed,East,Current,159443,4,64.64,106282,3,89851,27414,81.11,1,4,7.16,0,No
268,18,Female,Single,Unemployed,Central,Savings,25385,15,82.68,34183,2,172825,44067,83.89,0,2,8.77,1,No
269,36,Male,Other,Salaried,North,Current,45980,20,58.34,59408,5,203183,53323,49.26,2,2,8.66,1,No
270,21,Female,Married,Salaried,West,Savings,64760,20,22.18,58435,5,220492,52120,25.82,3,3,7.13,10,Yes
271,19,Female,Married,Student,East,Savings,142167,22,79.87,88401,6,270597,63431,81.07,1,2,7.26,5,No
272,30,Female,Single,Self-Employed,Central,Savings,25298,9,61.86,28431,2,111111,31472,67.26,3,3,10.0,5,No
273,52,Female,Other,Business,East,Savings,120318,13,73.13,89169,3,162323,44020,68.07,2,2,10.0,3,No
274,34,Female,Other,Unemployed,Central,Savings,60242,22,81.55,71986,6,247759,59198,81.19,1,3,9.04,1,No
275,32,Male,Other,Salaried,North,Savings,33226,27,79.1,68793,5,303687,69606,87.71,1,2,9.1,4,No
276,34,Female,Single,Unemployed,West,Savings,79004,28,73.56,78346,5,294032,71241,60.25,3,3,6.41,3,No
277,60,Male,Single,Student,West,Savings,67469,14,69.89,88893,3,180768,43752,71.08,1,3,10.0,4,No
278,31,Female,Married,Unemployed,West,Savings,41767,10,77.75,111021,3,126692,35455,70.7,2,2,8.47,4,No
279,28,Male,Married,Retired,South,Premium,62434,29,44.16,79312,7,324579,67712,34.63,3,2,6.28,4,No
280,18,Male,Single,Salaried,West,Savings,47515,7,58.26,52613,2,99689,27389,45.85,3,3,10.0,2,Yes
281,39,Female,Single,Retired,Central,Savings,64094,26,50.21,75807,6,262534,68979,48.99,2,2,7.86,3,No
282,32,Female,Single,Self-Employed,South,Premium,89078,16,61.4,76548,5,202356,47822,58.47,1,3,10.0,1,No
283,18,Female,Single,Salaried,North,Savings,155066,2,59.98,97481,2,28751,25954,63.81,4,3,10.0,1,No
284,44,Female,Married,Salaried,West,Savings,28490,0,29.46,70492,1,37260,11422,28.79,3,3,5.7,12,No
285,41,Female,Single,Unemployed,Central,Current,215306,6,51.35,141009,3,113190,32844,21.41,2,4,9.02,1,No
286,39,Female,Married,Retired,West,Savings,18559,20,85.9,82985,5,232897,53619,82.1,0,2,10.0,1,No
287,32,Male,Married,Unemployed,Central,Current,54662,1,57.92,110500,1,27812,17502,55.96,2,2,8.83,4,No
288,44,Male,Single,Student,South,Premium,85219,9,67.42,56448,3,103865,31766,70.17,1,4,8.36,3,No
289,31,Female,Single,Self-Employed,West,Premium,70869,17,100.0,90081,4,195465,55110,100.0,1,2,10.0,4,No
290,22,Female,Married,Self-Employed,Central,Savings,41207,6,72.55,33067,3,85039,25324,68.29,2,3,8.66,4,Yes
291,28,Female,Single,Business,East,Premium,52845,4,96.94,63524,1,57818,26591,100.0,0,2,8.9,0,No
292,23,Male,Married,Retired,West,Savings,44542,28,70.58,65019,7,343703,73985,73.13,1,3,10.0,1,No
293,33,Female,Single,Retired,Central,Savings,42040,3,56.71,84729,1,60348,17239,66.38,3,2,8.59,0,Yes
294,34,Female,Single,Student,West,Current,99684,13,57.63,89575,5,150076,41904,69.52,2,4,7.93,0,No
295,35,Male,Single,Business,South,Savings,74176,23,73.23,103777,4,259003,60080,63.69,2,3,7.24,4,No
296,26,Male,Single,Salaried,East,Savings,39507,2,69.12,75621,1,27442,18792,79.4,1,3,8.75,0,No
297,35,Male,Married,Retired,East,Savings,102719,12,89.96,106100,3,160690,43490,100.0,0,3,10.0,4,No
298,47,Male,Single,Self-Employed,North,Current,71996,2,100.0,59940,2,57025,23855,100.0,0,2,10.0,1,No
299,41,Male,Single,Salaried,North,Current,97510,7,84.99,83726,2,95203,29648,70.68,1,4,8.93,1,No
300,36,Female,Married,Salaried,East,Savings,87358,17,68.75,77643,3,195150,49585,76.63,2,2,10.0,1,No
301,45,Male,Single,Student,Central,Current,36410,18,76.39,86532,4,217462,46853,69.39,1,3,10.0,1,No
302,34,Male,Married,Unemployed,South,Premium,42782,3,76.33,81466,1,40188,18677,83.89,1,2,8.26,1,No
303,33,Female,Single,Self-Employed,Central,Current,93748,9,70.34,82652,2,124788,34027,68.68,1,2,9.63,5,No
304,25,Female,Married,Retired,West,Savings,86355,2,56.91,77105,1,76799,20548,50.72,2,2,9.08,1,No
305,23,Male,Single,Retired,West,Savings,59127,11,55.11,50191,1,153818,35447,58.13,2,2,9.14,2,No
306,37,Male,Married,Student,Central,Savings,64240,23,72.21,96104,7,254066,62058,69.16,2,2,10.0,4,No
307,24,Female,Single,Unemployed,East,Savings,128875,5,46.48,88684,2,94240,24217,37.85,3,4,6.86,2,No
308,24,Male,Single,Self-Employed,West,Savings,41984,18,63.69,59946,4,201098,47630,57.17,1,3,10.0,1,No
309,39,Female,Married,Student,South,Savings,83138,22,98.13,86536,5,218879,63848,82.6,0,2,10.0,2,No
310,32,Female,Other,Salaried,Central,Current,53033,3,40.8,68544,2,77227,21683,31.45,3,3,9.08,4,Yes
311,31,Female,Married,Student,West,Current,52543,2,56.23,78868,1,68252,16940,45.15,2,2,9.06,0,No
312,28,Male,Single,Business,South,Savings,115759,17,58.28,85121,5,184926,50347,59.57,2,4,10.0,5,No
313,22,Male,Single,Unemployed,North,Current,98247,7,86.57,107893,4,110557,34243,96.34,1,3,10.0,3,No
314,42,Male,Single,Student,Central,Savings,97548,23,74.13,107952,5,272424,61694,76.25,2,2,10.0,3,No
315,45,Male,Other,Self-Employed,Central,Savings,131043,1,82.37,77650,2,37691,23496,73.94,1,2,10.0,4,No
316,39,Female,Other,Unemployed,North,Savings,60633,24,88.12,71492,6,271658,62743,91.53,0,3,10.0,5,No
317,50,Male,Single,Retired,Central,Premium,90144,27,100.0,69205,6,282704,74667,100.0,1,3,10.0,2,No
318,46,Male,Single,Business,North,Current,49703,6,27.81,64011,1,57777,20758,27.81,4,6,9.33,10,No
319,36,Male,Married,Student,Central,Savings,72729,10,100.0,77296,4,108313,38853,100.0,2,3,10.0,1,No
320,26,Male,Single,Unemployed,North,Savings,55376,5,89.77,63531,3,85227,26347,97.14,0,3,10.0,5,No
321,36,Female,Married,Student,North,Premium,63462,18,100.0,92988,4,195093,50879,100.0,0,3,10.0,2,No
322,71,Female,Single,Self-Employed,West,Savings,85570,2,58.17,68940,2,58186,22141,56.22,3,3,9.0,2,Yes
323,39,Female,Single,Unemployed,East,Savings,36646,12,69.12,60295,4,153787,40150,76.15,1,3,5.72,4,No
324,51,Male,Married,Student,North,Premium,210119,19,45.57,121026,4,214028,58205,49.21,5,2,9.71,3,Yes
325,44,Female,Married,Self-Employed,South,Current,32741,26,34.32,92264,4,290466,61162,38.35,3,2,2.99,10,No
326,18,Female,Single,Self-Employed,West,Savings,28896,24,66.01,49673,5,267952,60950,68.87,3,2,10.0,0,No
327,59,Female,Single,Salaried,Central,Current,119954,23,57.97,60448,8,252071,60619,45.14,2,3,9.07,4,No
328,43,Female,Married,Self-Employed,Central,Savings,96278,1,60.88,88423,2,12522,20599,61.75,1,2,5.81,4,Yes
329,34,Female,Married,Unemployed,West,Savings,87070,28,49.36,67806,5,312628,71362,41.84,4,4,7.2,5,Yes
330,29,Female,Married,Retired,North,Savings,87291,4,74.14,85725,1,76337,24798,55.67,2,5,9.35,1,Yes
331,46,Male,Married,Student,West,Current,59435,14,70.58,72910,4,158526,42111,81.95,1,2,10.0,0,No
332,22,Female,Single,Student,South,Savings,34949,9,69.14,93774,4,121621,28796,69.18,1,2,9.3,5,No
333,23,Female,Single,Salaried,North,Savings,62660,5,48.95,96247,2,92705,23383,15.12,3,2,10.0,5,No
334,37,Male,Married,Salaried,East,Savings,39882,13,47.67,76315,3,121227,35924,46.3,3,2,9.49,1,No
335,53,Female,Married,Retired,South,Savings,107481,20,67.27,80350,7,248055,57791,76.53,2,3,10.0,3,Yes
336,29,Male,Married,Retired,Central,Current,54817,0,44.08,75502,1,5058,14917,37.01,3,2,7.86,4,Yes
337,18,Male,Married,Self-Employed,Central,Savings,36486,8,71.93,63207,2,114257,32376,77.33,2,2,10.0,5,No
338,25,Female,Single,Retired,East,Premium,49373,9,42.78,33501,1,93411,30834,56.84,2,3,7.25,4,Yes
339,32,Male,Married,Unemployed,North,Current,76707,27,88.04,78871,6,287076,71633,90.93,2,2,10.0,2,No
340,36,Male,Single,Self-Employed,North,Current,42691,21,52.58,50675,4,221115,56013,56.43,2,5,8.93,2,Yes
341,33,Male,Single,Student,Central,Current,36558,20,95.91,62498,6,201388,54260,91.12,1,3,10.0,0,No
342,25,Male,Single,Student,Central,Current,69300,10,77.25,69373,3,111587,36105,69.27,1,3,10.0,5,No
343,18,Female,Married,Retired,Central,Premium,69354,21,49.12,91482,3,245076,56059,55.23,2,2,9.13,4,No
344,25,Female,Married,Unemployed,Central,Savings,44171,18,72.54,34399,5,178266,49346,81.52,1,3,7.86,2,No
345,36,Other,Married,Retired,Central,Savings,45133,8,90.2,37105,5,107646,31642,91.77,0,3,10.0,1,No
346,43,Male,Married,Student,Central,Savings,68818,11,51.35,65758,2,149819,37366,63.45,3,2,6.59,0,No
347,36,Male,Married,Retired,West,Premium,25113,19,55.32,53808,4,191283,53250,52.8,2,2,6.04,2,No
348,38,Male,Married,Unemployed,South,Savings,25732,5,71.66,71374,1,85649,21041,79.51,1,2,7.95,0,No
349,25,Other,Single,Business,West,Current,38907,15,86.74,70165,5,170579,46176,79.73,0,2,10.0,3,No
350,30,Female,Married,Student,East,Savings,52676,12,62.77,81710,3,165744,40728,67.6,2,2,9.55,2,No
351,58,Male,Single,Student,South,Current,72153,5,72.58,89147,2,80759,28183,67.26,1,3,10.0,0,Yes
352,18,Male,Married,Student,South,Current,145105,12,92.31,97465,3,170010,47404,86.55,0,3,6.73,5,No
353,46,Male,Married,Self-Employed,North,Savings,100167,14,52.35,97001,6,169700,45171,63.47,5,3,5.98,2,No
354,24,Female,Married,Unemployed,West,Savings,54395,17,43.84,100918,6,196379,42652,33.52,3,2,6.57,2,No
355,23,Female,Other,Business,East,Current,59194,15,88.4,67458,4,158866,47135,94.44,0,2,10.0,4,No
356,36,Male,Single,Salaried,Central,Current,32809,8,77.78,43998,4,129113,28629,72.42,1,2,10.0,4,No
357,33,Female,Other,Retired,North,Current,59212,17,35.64,45449,4,184746,44752,40.2,4,4,6.08,19,Yes
358,47,Female,Married,Retired,East,Savings,50352,9,96.89,75921,4,99240,34710,100.0,1,2,10.0,1,No
359,38,Male,Single,Business,West,Current,72666,11,79.07,96515,2,113692,39061,83.69,3,3,9.99,3,Yes
360,30,Male,Other,Business,North,Current,36448,4,74.64,70701,1,64683,19261,88.29,1,2,9.28,3,No
361,57,Female,Married,Student,Central,Savings,81765,26,62.67,71674,3,284936,62490,75.13,1,2,9.49,1,No
362,36,Female,Single,Salaried,North,Savings,150188,1,54.47,101360,2,52002,17474,60.03,3,3,9.5,1,No
363,20,Female,Single,Student,East,Premium,56091,8,71.1,87355,3,91354,31869,67.91,1,2,10.0,3,No
364,43,Male,Single,Student,West,Savings,76193,17,86.9,77079,6,185648,52152,73.79,0,2,7.78,1,No
365,37,Male,Single,Salaried,Central,Current,90588,23,47.56,98746,5,263050,59060,45.55,4,2,6.19,3,No
366,47,Male,Single,Unemployed,West,Premium,47064,26,64.3,44320,5,269079,65911,67.59,3,3,10.0,3,No
367,50,Male,Single,Student,West,Savings,68490,26,82.63,90365,6,290574,70872,83.38,1,2,10.0,4,No
368,35,Male,Married,Self-Employed,East,Current,60328,0,87.09,73255,2,40087,18143,87.44,1,2,10.0,0,No
369,46,Female,Single,Retired,West,Current,63487,13,52.09,59530,4,159364,39173,67.71,3,2,7.42,0,No
370,45,Female,Married,Business,North,Savings,37653,2,67.63,71213,1,43514,14381,83.56,2,2,10.0,1,No
371,30,Male,Single,Self-Employed,South,Savings,60761,22,55.6,76595,6,258262,58480,63.94,4,4,7.1,3,No
372,46,Male,Single,Unemployed,Central,Savings,80724,10,67.99,56240,2,104506,35736,82.34,1,3,6.77,1,No
373,29,Female,Married,Unemployed,Central,Savings,143012,21,69.27,101450,6,249843,63373,56.51,1,2,10.0,4,No
374,37,Male,Married,Student,Central,Current,106464,26,68.73,71370,6,284139,67265,70.48,1,2,6.05,2,No
375,38,Female,Married,Salaried,South,Savings,217925,17,88.81,147398,5,226322,58827,91.29,0,2,10.0,3,No
376,21,Female,Married,Unemployed,East,Current,37782,24,67.11,100344,5,272430,62436,70.79,2,2,8.19,5,No
377,27,Female,Single,Self-Employed,Central,Current,101052,1,33.33,92439,2,31957,15807,29.19,5,2,10.0,13,Yes
378,55,Female,Married,Business,West,Savings,66836,21,50.03,67894,5,220555,55139,52.9,3,2,3.8,0,No
379,18,Female,Single,Business,Central,Savings,222767,16,100.0,103541,5,211340,62843,100.0,0,2,10.0,5,No
380,46,Female,Other,Self-Employed,North,Savings,36865,26,49.85,61399,5,299228,65316,53.17,2,2,8.99,1,No
381,39,Female,Single,Retired,North,Savings,36176,2,75.72,92357,1,49255,16949,68.8,1,3,10.0,0,No
382,39,Male,Single,Unemployed,West,Current,41787,20,92.98,66262,6,210440,55082,100.0,0,3,8.6,5,No
383,53,Female,Married,Student,Central,Current,16741,6,100.0,61604,2,77833,27441,89.31,0,4,10.0,2,No
384,50,Male,Single,Unemployed,West,Savings,43675,2,68.66,45772,2,33693,16960,59.71,1,3,8.35,0,No
385,27,Female,Married,Self-Employed,North,Savings,37968,24,83.18,80833,3,268842,64441,87.24,0,3,10.0,5,No
386,27,Female,Single,Unemployed,North,Savings,65528,14,64.17,58143,3,187081,43921,63.4,1,2,7.6,2,No
387,30,Female,Single,Salaried,East,Current,73500,3,50.56,52026,1,61774,22441,53.68,2,2,7.98,2,No
388,62,Female,Married,Self-Employed,North,Savings,184554,24,64.88,103278,7,263058,69325,58.73,1,2,10.0,2,Yes
389,45,Female,Other,Unemployed,Central,Current,105900,14,52.37,85925,3,140782,43141,62.0,4,4,7.37,4,No
390,18,Female,Single,Self-Employed,East,Savings,42355,2,93.95,92967,1,46285,22512,90.28,0,2,10.0,2,No
391,26,Female,Single,Salaried,West,Premium,34924,10,100.0,44941,3,127557,37803,100.0,1,3,10.0,3,No
392,45,Female,Other,Salaried,North,Current,80430,27,69.67,50612,5,311127,74423,56.8,1,3,8.88,3,No
393,34,Male,Married,Self-Employed,East,Savings,27115,2,48.01,58018,1,31747,10989,56.67,2,3,9.72,0,Yes
394,20,Male,Single,Unemployed,North,Current,179669,28,45.1,111888,9,317943,72793,46.43,3,3,7.91,5,No
395,34,Other,Single,Retired,West,Savings,121499,19,90.86,66882,7,222226,65082,89.17,1,2,10.0,4,No
396,42,Male,Married,Retired,East,Savings,45183,17,50.03,80485,3,181737,46979,44.19,2,4,9.65,2,No
397,55,Male,Married,Retired,North,Savings,21420,13,33.29,54412,3,152670,35427,42.58,3,2,5.89,16,No
398,53,Other,Other,Student,West,Current,134904,20,84.97,102327,5,240547,57347,60.25,0,2,10.0,5,No
399,28,Male,Single,Student,East,Savings,55897,8,75.77,45353,2,88263,32742,73.09,2,3,8.11,5,No
400,18,Female,Married,Self-Employed,Central,Savings,125830,14,43.31,79379,3,170417,45012,55.88,3,3,6.45,5,Yes
401,39,Male,Other,Self-Employed,North,Savings,23002,7,63.88,90562,1,119705,24119,56.65,1,3,8.61,3,No
402,32,Female,Other,Student,South,Current,41788,7,83.14,51163,2,84328,29187,83.48,0,3,8.03,5,No
403,38,Female,Single,Business,East,Savings,60062,7,78.51,54382,3,78770,28147,72.04,1,2,10.0,5,No
404,36,Other,Single,Business,South,Savings,61585,23,59.52,96686,6,243096,61309,72.87,2,2,8.33,1,No
405,35,Male,Married,Retired,North,Savings,45704,13,48.85,81282,2,144990,38897,50.16,2,2,10.0,5,No
406,50,Male,Married,Salaried,South,Savings,87004,5,51.65,80051,1,65380,22936,37.98,2,2,9.94,0,No
407,35,Female,Married,Business,East,Savings,31553,28,71.14,46946,7,319312,70389,70.58,1,2,7.19,0,No
408,25,Male,Single,Salaried,South,Savings,54971,12,82.5,70137,3,127887,38938,75.13,1,2,10.0,1,No
409,37,Female,Other,Business,East,Savings,64355,6,75.03,71307,3,78877,21362,63.06,1,3,10.0,0,No
410,43,Female,Single,Unemployed,West,Current,81524,26,42.88,67747,6,298738,61642,39.18,2,3,7.5,0,No
411,38,Female,Married,Salaried,North,Premium,91763,14,77.56,52709,2,207865,43585,92.92,1,3,10.0,3,Yes
412,23,Female,Married,Self-Employed,South,Current,30491,9,35.68,63074,4,132838,26409,31.68,4,2,4.62,17,No
413,36,Male,Married,Student,East,Current,23849,11,96.69,53820,3,150332,41421,100.0,0,2,10.0,0,No
414,57,Female,Single,Student,North,Savings,128876,29,99.66,83890,6,300319,78590,87.15,1,3,10.0,1,No
415,40,Male,Married,Salaried,East,Current,73085,4,62.76,101335,3,63380,22807,54.96,1,2,9.37,2,No
416,45,Female,Single,Self-Employed,East,Savings,38212,21,52.35,52037,3,227895,55649,53.41,3,3,10.0,0,No
417,38,Male,Single,Student,Central,Current,151856,2,75.71,110877,1,59006,22634,60.25,1,2,6.04,3,No
418,30,Female,Married,Student,North,Savings,64177,4,54.41,58245,4,61978,21194,78.34,3,2,9.17,0,No
419,30,Male,Married,Retired,North,Savings,121488,25,44.99,89364,5,280485,65039,43.73,2,3,5.75,2,No
420,18,Male,Married,Unemployed,South,Savings,62349,11,31.18,80018,4,135409,35188,12.68,3,2,4.4,21,No
421,36,Female,Married,Unemployed,East,Current,206168,2,92.24,109342,3,61482,25502,95.25,2,2,9.16,4,No
422,29,Female,Single,Business,East,Current,171648,20,82.62,116707,6,249166,60391,91.41,1,3,10.0,0,No
423,36,Female,Single,Unemployed,North,Savings,51566,25,53.92,56490,6,254841,63406,45.28,2,2,6.58,1,No
424,44,Male,Single,Self-Employed,East,Current,107252,0,74.88,104677,1,8001,15228,77.32,1,3,7.27,4,No
425,48,Female,Married,Salaried,East,Current,88187,16,56.66,54878,4,171022,42917,73.52,2,2,9.26,2,No
426,53,Male,Single,Self-Employed,West,Savings,136104,9,60.14,88239,3,122322,34732,59.61,1,2,8.57,3,No
427,43,Male,Married,Self-Employed,Central,Premium,33558,5,56.38,78149,2,61890,21479,41.39,2,2,10.0,3,No
428,45,Male,Married,Retired,East,Savings,90366,23,81.65,76717,5,266811,63075,86.56,0,2,10.0,4,No
429,35,Male,Single,Retired,Central,Savings,112990,19,57.41,85779,3,218267,55642,50.59,3,2,10.0,2,Yes
430,30,Female,Single,Self-Employed,South,Current,20842,12,49.96,29128,4,163607,37674,63.37,2,3,7.32,5,No
431,37,Female,Single,Self-Employed,South,Premium,29438,14,46.4,60023,4,183068,38452,55.45,2,4,5.59,1,Yes
432,41,Male,Other,Self-Employed,South,Savings,17614,22,38.59,77192,5,231937,49648,20.47,3,3,2.28,9,Yes
433,19,Female,Married,Business,West,Premium,50937,20,70.68,5438,4,225684,54834,84.73,1,2,10.0,1,No
434,34,Female,Single,Retired,West,Current,92090,1,37.18,100759,1,55681,16650,45.1,4,3,7.4,15,Yes
435,46,Male,Single,Salaried,Central,Savings,147475,20,90.1,96504,3,208044,60243,81.89,0,3,9.54,0,No
436,38,Female,Single,Self-Employed,West,Current,62596,27,72.47,78459,6,285383,68970,62.83,2,2,9.35,0,No
437,33,Male,Other,Self-Employed,South,Premium,159081,1,9.18,124704,1,63989,14926,2.84,4,2,5.99,14,Yes
438,29,Female,Single,Salaried,East,Savings,26158,29,54.43,20250,7,312391,71364,63.44,2,3,10.0,1,No
439,33,Female,Single,Unemployed,Central,Current,21546,24,44.51,60629,6,224334,56353,62.32,2,2,8.54,0,No
440,54,Male,Married,Salaried,East,Savings,57911,16,20.15,84819,4,189573,42768,17.39,4,3,4.93,23,Yes
441,42,Male,Married,Business,East,Savings,75390,18,82.42,75330,3,214088,51471,76.16,0,2,10.0,3,No
442,38,Female,Married,Unemployed,Central,Savings,58711,29,76.22,83594,6,322281,72272,77.32,2,2,10.0,0,No
443,44,Female,Married,Retired,West,Current,17318,29,85.85,110349,6,287455,72180,79.54,0,2,10.0,4,No
444,30,Male,Married,Self-Employed,Central,Premium,56756,0,69.29,92439,1,44518,17565,79.2,2,4,10.0,1,Yes
445,62,Female,Married,Salaried,South,Savings,27373,4,88.18,86138,3,53708,20376,92.98,0,2,9.18,0,No
446,27,Female,Single,Student,Central,Current,89482,27,75.62,85349,7,291367,69592,86.52,2,2,10.0,4,No
447,36,Male,Married,Unemployed,West,Current,74604,19,85.96,99869,6,199348,52336,88.32,2,2,10.0,5,No
448,50,Male,Single,Business,East,Savings,34066,26,79.52,67057,6,268334,65169,67.86,3,2,10.0,2,No
449,40,Male,Single,Retired,North,Current,43988,15,82.27,66182,4,176330,47800,87.16,1,2,9.41,5,No
450,36,Male,Married,Retired,Central,Savings,31712,21,78.82,46486,5,281107,54147,83.3,2,2,8.15,4,No
